Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills
2554990000000000.0,Supply Chain Manager,Uber Technologies,Banjul,"A Logistics Manager oversees the movement and storage of goods in a supply chain. They plan, implement, and manage the efficient transportation and distribution of products.",5 to 8 Years,MBA,$56K-$117K,Part-Time,Supply chain management Inventory control Transportation logistics Vendor relations Team leadership and management
576266000000000.0,Account Manager,Torrent Pharmaceuticals,Sucre (de jure),"Build and maintain strong client relationships, understand their needs, and ensure client satisfaction.",0 to 13 Years,BBA,$64K-$112K,Part-Time,Client relationship management Customer service Communication skills
1572560000000000.0,Email Marketing Specialist,Walmart,Caracas,"Plan, execute, and analyze email marketing campaigns to engage subscribers, increase conversions, and build brand awareness.",5 to 12 Years,M.Com,$61K-$125K,Part-Time,"Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail"
1393630000000000.0,Content Writer,Ross Stores,Noumea,"Technical Writers specialize in creating user-friendly documentation and manuals for technical products and services. They translate complex technical information into accessible, understandable content.",2 to 10 Years,BCA,$63K-$82K,Temporary,Technical documentation Technical knowledge Writing skills Editing User manuals
2878170000000000.0,Mechanical Designer,Continental AG,Conakry,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.",0 to 15 Years,B.Com,$64K-$128K,Full-Time,"Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)"
2031670000000000.0,Administrative Assistant,PPG Industries,Niamey,"Accurately input and maintain data in databases or spreadsheets, ensuring data integrity and organization.",1 to 10 Years,BCA,$57K-$118K,Part-Time,"Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency"
2960150000000000.0,Project Manager,The Hershey Company,Charlotte Amalie,"The Construction Project Manager oversees and manages construction projects, ensuring they are completed on time and within budget. They coordinate with contractors, architects, and other stakeholders to ensure successful project delivery.",4 to 13 Years,M.Tech,$62K-$110K,Part-Time,Construction management Budgeting Contract negotiation Safety regulations
1541290000000000.0,Supply Chain Manager,Glencore,George Town,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,4 to 15 Years,BCA,$59K-$120K,Contract,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency
487946000000000.0,Physical Therapist,Woodside Petroleum,Maseru,"Focus on the physical therapy needs of elderly patients, addressing mobility and age-related conditions.",0 to 13 Years,MCA,$56K-$130K,Contract,Geriatric rehabilitation Fall prevention Elderly patient care
2275330000000000.0,Legal Counsel,Nordstrom,Sanaa,"Employment Lawyers focus on employment law matters, assisting employers and employees with issues like workplace discrimination, labor disputes, and employment contracts. They offer legal counsel and represent clients in legal proceedings.",2 to 10 Years,BBA,$55K-$112K,Contract,Employment law and regulations Employment contracts and agreements Workplace discrimination and harassment laws Legal compliance Client representation and advocacy
2299380000000000.0,Landscape Architect,Indian Oil Corporation,Honiara,"Develop and implement urban planning strategies, manage land use, and ensure sustainable city development.",1 to 15 Years,PhD,$58K-$123K,Part-Time,Urban design and planning Zoning regulations GIS and mapping tools
2950310000000000.0,Marketing Analyst,Berger Paints India Limited,Bangkok,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.",3 to 14 Years,M.Tech,$59K-$105K,Contract,"Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen"
208729000000000.0,Financial Planner,Progressive,Bern,"Assist clients with tax planning, minimize tax liabilities, and stay up-to-date with tax laws and regulations.",5 to 11 Years,BBA,$56K-$101K,Intern,Tax planning strategies Tax law knowledge Financial analysis Retirement planning Estate planning Client relationship management Tax optimization Communication skills Attention to detail Tax software proficiency Regulatory compliance
1640280000000000.0,Public Relations Specialist,Associated British Foods,Papeete,"Crisis Communication Managers develop strategies to manage and respond to crises, maintaining the organizations reputation during challenging times.",5 to 8 Years,B.Com,$65K-$83K,Intern,Crisis communication planning Crisis response Media relations Reputation management Stakeholder communication
1475620000000000.0,Physician Assistant,Leidos Holdings,Islamabad,"Assist surgeons in the operating room, perform pre- and post-operative care, and collaborate on surgical procedures.",5 to 9 Years,B.Com,$57K-$124K,Contract,Surgical procedures and techniques Operating room protocols Anesthesia management
2644030000000000.0,Procurement Manager,Walmart,Port-au-Prince,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.",0 to 10 Years,MBA,$56K-$91K,Full-Time,Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking
561898000000000.0,Mechanical Designer,CVS Health,Kinshasa,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.",2 to 11 Years,B.Com,$55K-$126K,Temporary,"Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)"
2564440000000000.0,Java Developer,Newell Brands,Dhaka,"Java Web Application Developers create web applications using Java technologies. They develop user interfaces, integrate backend systems, and ensure the functionality and security of web applications to provide a seamless user experience.",4 to 11 Years,MCA,$62K-$115K,Contract,"Web application development Java web frameworks (e.g., Servlets, JSP) Frontend integration User authentication Security protocols Code documentation"
1951980000000000.0,Procurement Manager,TJX,Manama,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.",3 to 11 Years,M.Com,$55K-$115K,Intern,Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen
655527000000000.0,Legal Assistant,Graybar Electric,Andorra la Vella,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.",5 to 12 Years,M.Tech,$56K-$108K,Part-Time,"Legal research Document drafting Case management E-filing Legal databases (e.g., LexisNexis) Client communication Deposition preparation Trial support Ethics and confidentiality Attention to detail Communication skills Legal software proficiency"
